97.1831,96.8421,40.0000,0.1586,73.3333,71.6667,48.8889,0.7421,0.0000,0.0000,0.0000,0.0000
97.1930,96.4789,40.0000,0.1366,78.8889,75.5556,47.7778,1.0279,0.0000,0.0000,0.0000,0.0000
97.8873,94.3860,53.3333,0.1304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95.4386,96.8310,56.6667,0.0943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96.1268,96.4912,43.3333,0.0904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97.8947,96.4789,46.6667,0.2110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96.4789,96.1404,43.3333,0.0854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97.1930,97.1831,53.3333,0.1135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97.1831,95.4386,53.3333,0.1844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96.8421,96.4789,50.0000,0.1031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
