99.2958,95.0877,40.0000,0.7033,78.3333,73.3333,48.8889,2.7812,0.0000,0.0000,0.0000,0.0000
98.2456,96.1268,53.3333,0.6612,80.5556,72.7778,47.7778,2.7622,0.0000,0.0000,0.0000,0.0000
98.2394,94.7368,53.3333,0.6104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97.1930,97.8873,43.3333,0.6995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97.5352,95.7895,43.3333,0.6809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98.2456,94.7183,56.6667,0.6193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98.2394,94.7368,56.6667,0.5816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97.5439,95.0704,26.6667,0.7075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97.5352,96.1404,50.0000,0.6277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98.2456,96.8310,50.0000,0.6416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
