99.2958,95.4386,73.3333,7.0661,76.1111,75.0000,83.3333,28.8141,82.2917,74.2268,94.6043,40.6884
98.9474,95.0704,76.6667,6.9350,81.1111,75.0000,82.2222,28.9204,84.0206,64.5833,93.1655,65.2212
97.8873,97.8947,70.0000,7.4439,80.0000,74.4444,84.4444,29.7892,81.7708,68.0412,94.9640,44.9096
99.2982,92.6056,76.6667,6.8884,82.7778,75.0000,83.3333,30.6671,84.5361,75.5208,92.8058,62.7484
98.2394,95.7895,76.6667,7.3749,78.8889,68.8889,85.5556,28.8052,82.2917,69.0722,93.8849,67.0018
98.2456,92.2535,80.0000,5.8633,83.3333,71.6667,85.5556,29.7811,83.5052,70.3125,93.1655,44.4038
98.9437,95.0877,76.6667,7.0251,81.6667,73.3333,83.3333,27.3301,82.8125,72.6804,94.6043,41.2210
97.8947,94.3662,76.6667,6.3724,80.0000,73.3333,84.4444,28.6023,84.5361,72.3958,94.6043,61.2677
98.2394,97.1930,76.6667,8.1625,78.3333,70.5556,86.6667,29.9844,85.4167,69.5876,93.8849,60.0604
98.9474,96.1268,70.0000,6.5719,78.8889,69.4444,78.8889,31.7094,81.9588,77.6042,93.5252,45.1128
