97.8873,95.4386,83.3333,0.2263,68.8889,71.1111,92.2222,0.7245,76.5625,66.4948,97.4820,2.3187
97.5439,93.3099,80.0000,0.2509,78.3333,68.8889,90.0000,0.9308,84.0206,71.8750,97.1223,2.6565
97.8873,95.7895,80.0000,0.2507,80.5556,71.1111,88.8889,1.0406,78.1250,61.3402,96.0432,3.8052
97.8947,93.3099,80.0000,0.2512,76.6667,73.8889,88.8889,1.0396,82.9897,70.8333,96.7626,3.0223
97.5352,95.7895,80.0000,0.2501,75.0000,71.6667,90.0000,0.9330,76.5625,61.8557,96.7626,2.9898
97.1930,90.8451,86.6667,0.1782,81.1111,72.7778,90.0000,0.9332,71.6495,71.3542,98.9209,1.0250
97.5352,95.7895,86.6667,0.1738,76.1111,71.6667,93.3333,0.6230,73.4375,72.1649,98.5612,1.3149
95.4386,92.6056,93.3333,0.0972,72.2222,65.5556,92.2222,0.7197,74.7423,70.8333,98.9209,1.0303
95.7746,96.8421,86.6667,0.1730,80.0000,72.7778,87.7778,1.1448,84.8958,71.1340,96.4029,3.4033
97.8947,93.3099,86.6667,0.1735,73.8889,67.7778,87.7778,1.1480,82.9897,75.0000,96.4029,3.4156
