98.9437,96.1404,50.0000,2.8380,75.5556,75.0000,51.1111,10.4671,78.1250,62.3711,54.6763,129.2199
97.8947,95.4225,36.6667,2.7113,76.6667,70.0000,45.5556,11.2860,73.7113,64.0625,51.7986,94.9439
98.2394,96.1404,53.3333,2.7502,75.5556,74.4444,50.0000,10.3318,73.4375,62.8866,53.2374,101.6030
98.5965,96.4789,50.0000,2.6926,79.4444,79.4444,45.5556,13.7189,73.7113,65.6250,51.0791,103.5521
98.5915,96.1404,53.3333,3.0391,79.4444,71.1111,52.2222,10.6740,77.0833,60.3093,45.6835,141.4517
97.8947,94.0141,56.6667,2.6675,81.1111,73.8889,42.2222,10.8492,73.7113,61.9792,52.1583,124.5439
98.9437,96.1404,46.6667,2.8255,73.8889,69.4444,56.6667,10.9919,76.0417,66.4948,51.0791,124.0866
98.2456,97.1831,33.3333,2.7711,76.6667,76.6667,50.0000,10.7522,78.3505,62.5000,51.4388,130.6586
97.8873,95.7895,56.6667,3.2140,75.0000,73.3333,42.2222,12.3136,77.0833,63.9175,52.8777,114.1920
98.9474,94.0141,66.6667,2.4026,76.1111,76.6667,67.7778,11.5635,76.2887,66.6667,52.8777,124.4177
